ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
2020-08-09 00:00:00,Telangana,India,2021-04-02 15:13:53,80751.0,637.0,57586.0
2020-08-09 00:00:00,Tripura,India,2021-04-02 15:13:53,6208.0,42.0,4443.0
2020-08-09 00:00:00,Unknown,India,2021-04-02 15:13:53,0.0,0.0,0.0
2020-08-09 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,122609.0,2069.0,72650.0
2020-08-09 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,9632.0,125.0,6134.0
2020-08-09 00:00:00,West Bengal,India,2021-04-02 15:13:53,95554.0,2059.0,67120.0
2020-08-10 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,1625.0,20.0,709.0
2020-08-10 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,235525.0,2116.0,145636.0
2020-08-10 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,2231.0,3.0,1592.0
2020-08-10 00:00:00,Assam,India,2021-04-02 15:13:53,61737.0,151.0,43586.0
2020-08-10 00:00:00,Bihar,India,2021-04-02 15:13:53,82550.0,397.0,54088.0
2020-08-10 00:00:00,Chandigarh,India,2021-04-02 15:13:53,1595.0,25.0,1004.0
2020-08-10 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,12448.0,99.0,9013.0
2020-08-10 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,1613.0,2.0,1167.0
2020-08-10 00:00:00,Delhi,India,2021-04-02 15:13:53,146134.0,4131.0,131657.0
2020-08-10 00:00:00,Goa,India,2021-04-02 15:13:53,9029.0,80.0,6208.0
2020-08-10 00:00:00,Gujarat,India,2021-04-02 15:13:53,72031.0,2672.0,55304.0
2020-08-10 00:00:00,Haryana,India,2021-04-02 15:13:53,42429.0,489.0,35492.0
2020-08-10 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,3463.0,17.0,2205.0
2020-08-10 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,25367.0,478.0,17375.0
2020-08-10 00:00:00,Jharkhand,India,2021-04-02 15:13:53,18723.0,188.0,9724.0
2020-08-10 00:00:00,Karnataka,India,2021-04-02 15:13:53,182354.0,3312.0,99126.0
2020-08-10 00:00:00,Kerala,India,2021-04-02 15:13:53,35515.0,115.0,22616.0
2020-08-10 00:00:00,Ladakh,India,2021-04-02 15:13:53,1717.0,9.0,1237.0
2020-08-10 00:00:00,Lakshadweep,India,2021-04-02 15:13:53,0.0,0.0,0.0
2020-08-10 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,39891.0,1015.0,29674.0
2020-08-10 00:00:00,Maharashtra,India,2021-04-02 15:13:53,524513.0,18050.0,358421.0
2020-08-10 00:00:00,Manipur,India,2021-04-02 15:13:53,3853.0,11.0,2122.0
2020-08-10 00:00:00,Meghalaya,India,2021-04-02 15:13:53,1114.0,6.0,498.0
2020-08-10 00:00:00,Mizoram,India,2021-04-02 15:13:53,623.0,0.0,323.0
2020-08-10 00:00:00,Nagaland,India,2021-04-02 15:13:53,3011.0,8.0,973.0
2020-08-10 00:00:00,Odisha,India,2021-04-02 15:13:53,47455.0,286.0,33021.0
2020-08-10 00:00:00,Puducherry,India,2021-04-02 15:13:53,5624.0,89.0,3355.0
2020-08-10 00:00:00,Punjab,India,2021-04-02 15:13:53,24889.0,604.0,15735.0
2020-08-10 00:00:00,Rajasthan,India,2021-04-02 15:13:53,53670.0,800.0,39060.0
2020-08-10 00:00:00,Sikkim,India,2021-04-02 15:13:53,910.0,1.0,510.0
2020-08-10 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,302815.0,5041.0,244675.0
2020-08-10 00:00:00,Telangana,India,2021-04-02 15:13:53,82647.0,645.0,59374.0
2020-08-10 00:00:00,Tripura,India,2021-04-02 15:13:53,6372.0,43.0,4656.0
2020-08-10 00:00:00,Unknown,India,2021-04-02 15:13:53,0.0,0.0,0.0
2020-08-10 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,126722.0,2120.0,76724.0
2020-08-10 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,10021.0,134.0,6301.0
2020-08-10 00:00:00,West Bengal,India,2021-04-02 15:13:53,98459.0,2100.0,70328.0
2020-08-11 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,1764.0,21.0,749.0
2020-08-11 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,244549.0,2203.0,154749.0
2020-08-11 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,2327.0,3.0,1634.0
2020-08-11 00:00:00,Assam,India,2021-04-02 15:13:53,64406.0,155.0,45073.0
2020-08-11 00:00:00,Bihar,India,2021-04-02 15:13:53,86413.0,413.0,56709.0
2020-08-11 00:00:00,Chandigarh,India,2021-04-02 15:13:53,1670.0,26.0,1015.0
2020-08-11 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,12929.0,104.0,9239.0
2020-08-11 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,1653.0,2.0,1209.0
2020-08-11 00:00:00,Delhi,India,2021-04-02 15:13:53,147391.0,4139.0,132384.0
2020-08-11 00:00:00,Goa,India,2021-04-02 15:13:53,9444.0,86.0,6480.0
2020-08-11 00:00:00,Gujarat,India,2021-04-02 15:13:53,73163.0,2695.0,56444.0
2020-08-11 00:00:00,Haryana,India,2021-04-02 15:13:53,43227.0,500.0,36082.0
2020-08-11 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,3497.0,18.0,2273.0
2020-08-11 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,25931.0,490.0,17979.0
2020-08-11 00:00:00,Jharkhand,India,2021-04-02 15:13:53,19225.0,192.0,10375.0
2020-08-11 00:00:00,Karnataka,India,2021-04-02 15:13:53,188611.0,3398.0,105599.0
2020-08-11 00:00:00,Kerala,India,2021-04-02 15:13:53,36932.0,120.0,24042.0
2020-08-11 00:00:00,Ladakh,India,2021-04-02 15:13:53,1770.0,9.0,1255.0
2020-08-11 00:00:00,Lakshadweep,India,2021-04-02 15:13:53,0.0,0.0,0.0
2020-08-11 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,40734.0,1033.0,30596.0
2020-08-11 00:00:00,Maharashtra,India,2021-04-02 15:13:53,535601.0,18306.0,368435.0
2020-08-11 00:00:00,Manipur,India,2021-04-02 15:13:53,3941.0,12.0,2128.0
2020-08-11 00:00:00,Meghalaya,India,2021-04-02 15:13:53,1136.0,6.0,509.0
2020-08-11 00:00:00,Mizoram,India,2021-04-02 15:13:53,648.0,0.0,323.0
2020-08-11 00:00:00,Nagaland,India,2021-04-02 15:13:53,3031.0,8.0,991.0
2020-08-11 00:00:00,Odisha,India,2021-04-02 15:13:53,48796.0,296.0,34806.0
2020-08-11 00:00:00,Puducherry,India,2021-04-02 15:13:53,5900.0,91.0,3532.0
2020-08-11 00:00:00,Punjab,India,2021-04-02 15:13:53,25889.0,636.0,16790.0
2020-08-11 00:00:00,Rajasthan,India,2021-04-02 15:13:53,54887.0,811.0,40399.0
2020-08-11 00:00:00,Sikkim,India,2021-04-02 15:13:53,913.0,1.0,534.0
2020-08-11 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,308649.0,5159.0,250680.0
2020-08-11 00:00:00,Telangana,India,2021-04-02 15:13:53,84544.0,654.0,61294.0
2020-08-11 00:00:00,Tripura,India,2021-04-02 15:13:53,6482.0,43.0,4838.0
2020-08-11 00:00:00,Unknown,India,2021-04-02 15:13:53,0.0,0.0,0.0
2020-08-11 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,131763.0,2176.0,80589.0
2020-08-11 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,10432.0,136.0,6470.0
2020-08-11 00:00:00,West Bengal,India,2021-04-02 15:13:53,101390.0,2149.0,73395.0
2020-08-12 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,1900.0,21.0,829.0
2020-08-12 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,254146.0,2296.0,161425.0
2020-08-12 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,2430.0,3.0,1659.0
2020-08-12 00:00:00,Assam,India,2021-04-02 15:13:53,68999.0,161.0,47209.0
2020-08-12 00:00:00,Bihar,India,2021-04-02 15:13:53,90321.0,416.0,59786.0
2020-08-12 00:00:00,Chandigarh,India,2021-04-02 15:13:53,1751.0,26.0,1023.0
2020-08-12 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,13498.0,109.0,9508.0
2020-08-12 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,1696.0,2.0,1248.0
2020-08-12 00:00:00,Delhi,India,2021-04-02 15:13:53,148504.0,4153.0,133405.0
2020-08-12 00:00:00,Goa,India,2021-04-02 15:13:53,9924.0,89.0,6641.0
2020-08-12 00:00:00,Gujarat,India,2021-04-02 15:13:53,74318.0,2713.0,57421.0
2020-08-12 00:00:00,Haryana,India,2021-04-02 15:13:53,44024.0,503.0,36694.0
2020-08-12 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,3636.0,18.0,2362.0
2020-08-12 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,26413.0,498.0,18523.0
2020-08-12 00:00:00,Jharkhand,India,2021-04-02 15:13:53,19743.0,197.0,10815.0
2020-08-12 00:00:00,Karnataka,India,2021-04-02 15:13:53,196494.0,3510.0,112633.0
2020-08-12 00:00:00,Kerala,India,2021-04-02 15:13:53,38144.0,126.0,24922.0
2020-08-12 00:00:00,Ladakh,India,2021-04-02 15:13:53,1811.0,9.0,1274.0
2020-08-12 00:00:00,Lakshadweep,India,2021-04-02 15:13:53,0.0,0.0,0.0
2020-08-12 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,41604.0,1048.0,31239.0
2020-08-12 00:00:00,Maharashtra,India,2021-04-02 15:13:53,548313.0,18650.0,381843.0
2020-08-12 00:00:00,Manipur,India,2021-04-02 15:13:53,3982.0,12.0,2231.0
2020-08-12 00:00:00,Meghalaya,India,2021-04-02 15:13:53,1179.0,6.0,517.0
2020-08-12 00:00:00,Mizoram,India,2021-04-02 15:13:53,649.0,0.0,330.0
2020-08-12 00:00:00,Nagaland,India,2021-04-02 15:13:53,3118.0,8.0,1113.0
2020-08-12 00:00:00,Odisha,India,2021-04-02 15:13:53,50672.0,305.0,36479.0
2020-08-12 00:00:00,Puducherry,India,2021-04-02 15:13:53,6381.0,96.0,3676.0
2020-08-12 00:00:00,Punjab,India,2021-04-02 15:13:53,26909.0,675.0,17212.0
2020-08-12 00:00:00,Rajasthan,India,2021-04-02 15:13:53,56100.0,822.0,41648.0
2020-08-12 00:00:00,Sikkim,India,2021-04-02 15:13:53,930.0,1.0,550.0
2020-08-12 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,314520.0,5278.0,256313.0
2020-08-12 00:00:00,Telangana,India,2021-04-02 15:13:53,86475.0,665.0,63074.0
2020-08-12 00:00:00,Tripura,India,2021-04-02 15:13:53,6603.0,44.0,4912.0
2020-08-12 00:00:00,Unknown,India,2021-04-02 15:13:53,0.0,0.0,0.0
2020-08-12 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,136238.0,2230.0,84661.0
2020-08-12 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,10886.0,140.0,6687.0
2020-08-12 00:00:00,West Bengal,India,2021-04-02 15:13:53,104326.0,2203.0,76120.0
2020-08-13 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,2037.0,22.0,924.0
2020-08-13 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,264142.0,2378.0,170984.0
2020-08-13 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,2512.0,4.0,1718.0
2020-08-13 00:00:00,Assam,India,2021-04-02 15:13:53,71795.0,169.0,49383.0
2020-08-13 00:00:00,Bihar,India,2021-04-02 15:13:53,94193.0,426.0,62284.0
2020-08-13 00:00:00,Chandigarh,India,2021-04-02 15:13:53,1842.0,27.0,1076.0
2020-08-13 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,13937.0,114.0,9658.0
2020-08-13 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,1752.0,2.0,1292.0
2020-08-13 00:00:00,Delhi,India,2021-04-02 15:13:53,149460.0,4167.0,134318.0
2020-08-13 00:00:00,Goa,India,2021-04-02 15:13:53,10494.0,91.0,6912.0
2020-08-13 00:00:00,Gujarat,India,2021-04-02 15:13:53,75408.0,2731.0,58467.0
2020-08-13 00:00:00,Haryana,India,2021-04-02 15:13:53,44817.0,511.0,37486.0
2020-08-13 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,3816.0,19.0,2435.0
2020-08-13 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,26949.0,509.0,19302.0
2020-08-13 00:00:00,Jharkhand,India,2021-04-02 15:13:53,20881.0,209.0,12844.0
2020-08-13 00:00:00,Karnataka,India,2021-04-02 15:13:53,203200.0,3613.0,121242.0
2020-08-13 00:00:00,Kerala,India,2021-04-02 15:13:53,39708.0,129.0,25688.0
2020-08-13 00:00:00,Ladakh,India,2021-04-02 15:13:53,1849.0,9.0,1282.0
2020-08-13 00:00:00,Lakshadweep,India,2021-04-02 15:13:53,0.0,0.0,0.0
2020-08-13 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,42618.0,1065.0,31835.0
2020-08-13 00:00:00,Maharashtra,India,2021-04-02 15:13:53,560126.0,19063.0,390958.0
2020-08-13 00:00:00,Manipur,India,2021-04-02 15:13:53,4112.0,13.0,2295.0
2020-08-13 00:00:00,Meghalaya,India,2021-04-02 15:13:53,1193.0,6.0,547.0
2020-08-13 00:00:00,Mizoram,India,2021-04-02 15:13:53,649.0,0.0,343.0
2020-08-13 00:00:00,Nagaland,India,2021-04-02 15:13:53,3168.0,8.0,1139.0
2020-08-13 00:00:00,Odisha,India,2021-04-02 15:13:53,52653.0,314.0,37901.0
2020-08-13 00:00:00,Puducherry,India,2021-04-02 15:13:53,6680.0,102.0,3828.0
2020-08-13 00:00:00,Punjab,India,2021-04-02 15:13:53,27936.0,706.0,17839.0
2020-08-13 00:00:00,Rajasthan,India,2021-04-02 15:13:53,57414.0,833.0,41819.0
2020-08-13 00:00:00,Sikkim,India,2021-04-02 15:13:53,931.0,1.0,581.0
2020-08-13 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,320355.0,5397.0,261459.0
2020-08-13 00:00:00,Telangana,India,2021-04-02 15:13:53,88396.0,674.0,64284.0
2020-08-13 00:00:00,Tripura,India,2021-04-02 15:13:53,6767.0,46.0,5015.0
2020-08-13 00:00:00,Unknown,India,2021-04-02 15:13:53,0.0,0.0,0.0
2020-08-13 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,140775.0,2280.0,88786.0
2020-08-13 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,11302.0,143.0,7014.0
2020-08-13 00:00:00,West Bengal,India,2021-04-02 15:13:53,107323.0,2259.0,78617.0
2020-08-14 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,2186.0,24.0,1032.0
2020-08-14 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,273085.0,2475.0,180703.0
2020-08-14 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,2607.0,5.0,1750.0
2020-08-14 00:00:00,Assam,India,2021-04-02 15:13:53,74501.0,175.0,51693.0
2020-08-14 00:00:00,Bihar,India,2021-04-02 15:13:53,98008.0,442.0,64930.0
2020-08-14 00:00:00,Chandigarh,India,2021-04-02 15:13:53,1928.0,28.0,1091.0
2020-08-14 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,14481.0,130.0,9857.0
2020-08-14 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,1797.0,2.0,1331.0
2020-08-14 00:00:00,Delhi,India,2021-04-02 15:13:53,150652.0,4178.0,135108.0
2020-08-14 00:00:00,Goa,India,2021-04-02 15:13:53,10970.0,93.0,7157.0
2020-08-14 00:00:00,Gujarat,India,2021-04-02 15:13:53,76480.0,2746.0,59538.0
2020-08-14 00:00:00,Haryana,India,2021-04-02 15:13:53,45614.0,518.0,38348.0
2020-08-14 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,3874.0,19.0,2551.0
2020-08-14 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,27489.0,520.0,19942.0
2020-08-14 00:00:00,Jharkhand,India,2021-04-02 15:13:53,21595.0,224.0,13515.0
2020-08-14 00:00:00,Karnataka,India,2021-04-02 15:13:53,211108.0,3717.0,128182.0
2020-08-14 00:00:00,Kerala,India,2021-04-02 15:13:53,41277.0,139.0,26992.0
2020-08-14 00:00:00,Ladakh,India,2021-04-02 15:13:53,1879.0,9.0,1303.0
2020-08-14 00:00:00,Lakshadweep,India,2021-04-02 15:13:53,0.0,0.0,0.0
2020-08-14 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,43414.0,1081.0,32405.0
2020-08-14 00:00:00,Maharashtra,India,2021-04-02 15:13:53,572734.0,19427.0,401442.0
2020-08-14 00:00:00,Manipur,India,2021-04-02 15:13:53,4198.0,13.0,2360.0
2020-08-14 00:00:00,Meghalaya,India,2021-04-02 15:13:53,1228.0,6.0,581.0
2020-08-14 00:00:00,Mizoram,India,2021-04-02 15:13:53,657.0,0.0,348.0
2020-08-14 00:00:00,Nagaland,India,2021-04-02 15:13:53,3322.0,8.0,1198.0
2020-08-14 00:00:00,Odisha,India,2021-04-02 15:13:53,54360.0,324.0,39206.0
2020-08-14 00:00:00,Puducherry,India,2021-04-02 15:13:53,6995.0,106.0,4009.0
2020-08-14 00:00:00,Punjab,India,2021-04-02 15:13:53,29013.0,731.0,18328.0
2020-08-14 00:00:00,Rajasthan,India,2021-04-02 15:13:53,58692.0,846.0,43897.0
2020-08-14 00:00:00,Sikkim,India,2021-04-02 15:13:53,1080.0,1.0,623.0
2020-08-14 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,326245.0,5514.0,267015.0
2020-08-14 00:00:00,Telangana,India,2021-04-02 15:13:53,90259.0,684.0,66196.0
2020-08-14 00:00:00,Tripura,India,2021-04-02 15:13:53,6934.0,50.0,5088.0
2020-08-14 00:00:00,Unknown,India,2021-04-02 15:13:53,0.0,0.0,0.0
2020-08-14 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,145287.0,2335.0,92526.0
2020-08-14 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,11615.0,147.0,7502.0
2020-08-14 00:00:00,West Bengal,India,2021-04-02 15:13:53,110358.0,2319.0,81189.0
2020-08-15 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,2306.0,24.0,1128.0
2020-08-15 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,281817.0,2562.0,191117.0
2020-08-15 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,2658.0,5.0,1771.0
2020-08-15 00:00:00,Assam,India,2021-04-02 15:13:53,75558.0,182.0,53286.0
2020-08-15 00:00:00,Bihar,India,2021-04-02 15:13:53,101551.0,450.0,68510.0
2020-08-15 00:00:00,Chandigarh,India,2021-04-02 15:13:53,2009.0,28.0,1118.0
2020-08-15 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,14987.0,134.0,10046.0
2020-08-15 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,1843.0,2.0,1384.0
2020-08-15 00:00:00,Delhi,India,2021-04-02 15:13:53,151928.0,4188.0,136251.0
2020-08-15 00:00:00,Goa,India,2021-04-02 15:13:53,11339.0,98.0,7488.0
2020-08-15 00:00:00,Gujarat,India,2021-04-02 15:13:53,77559.0,2765.0,60553.0
2020-08-15 00:00:00,Haryana,India,2021-04-02 15:13:53,46410.0,528.0,38939.0
2020-08-15 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,3993.0,19.0,2632.0
2020-08-15 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,28021.0,527.0,20676.0
2020-08-15 00:00:00,Jharkhand,India,2021-04-02 15:13:53,22389.0,228.0,14024.0
2020-08-15 00:00:00,Karnataka,India,2021-04-02 15:13:53,219926.0,3831.0,134811.0
2020-08-15 00:00:00,Kerala,India,2021-04-02 15:13:53,42885.0,146.0,27795.0
2020-08-15 00:00:00,Ladakh,India,2021-04-02 15:13:53,1909.0,10.0,1307.0
2020-08-15 00:00:00,Lakshadweep,India,2021-04-02 15:13:53,0.0,0.0,0.0
2020-08-15 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,44433.0,1094.0,33353.0
2020-08-15 00:00:00,Maharashtra,India,2021-04-02 15:13:53,584754.0,19749.0,408286.0
2020-08-15 00:00:00,Manipur,India,2021-04-02 15:13:53,4390.0,13.0,2438.0
2020-08-15 00:00:00,Meghalaya,India,2021-04-02 15:13:53,1292.0,6.0,596.0
2020-08-15 00:00:00,Mizoram,India,2021-04-02 15:13:53,777.0,0.0,356.0
2020-08-15 00:00:00,Nagaland,India,2021-04-02 15:13:53,3340.0,8.0,1321.0
2020-08-15 00:00:00,Odisha,India,2021-04-02 15:13:53,57126.0,333.0,40727.0
2020-08-15 00:00:00,Puducherry,India,2021-04-02 15:13:53,7354.0,106.0,4224.0
2020-08-15 00:00:00,Punjab,India,2021-04-02 15:13:53,30041.0,771.0,18863.0
2020-08-15 00:00:00,Rajasthan,India,2021-04-02 15:13:53,59979.0,862.0,45254.0
2020-08-15 00:00:00,Sikkim,India,2021-04-02 15:13:53,1148.0,1.0,661.0
2020-08-15 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,332105.0,5641.0,272251.0
2020-08-15 00:00:00,Telangana,India,2021-04-02 15:13:53,91361.0,693.0,68126.0
2020-08-15 00:00:00,Tripura,India,2021-04-02 15:13:53,7061.0,55.0,5151.0
2020-08-15 00:00:00,Unknown,India,2021-04-02 15:13:53,270.0,0.0,0.0
2020-08-15 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,150061.0,2393.0,96231.0
2020-08-15 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,11940.0,151.0,7748.0
2020-08-15 00:00:00,West Bengal,India,2021-04-02 15:13:53,113432.0,2377.0,83836.0
2020-08-16 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,2399.0,28.0,1226.0
2020-08-16 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,289829.0,2650.0,201234.0
2020-08-16 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,2701.0,5.0,1808.0
2020-08-16 00:00:00,Assam,India,2021-04-02 15:13:53,76875.0,189.0,55215.0
2020-08-16 00:00:00,Bihar,India,2021-04-02 15:13:53,103844.0,461.0,72324.0
2020-08-16 00:00:00,Chandigarh,India,2021-04-02 15:13:53,2102.0,29.0,1137.0
2020-08-16 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,15471.0,141.0,10235.0
2020-08-16 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,1878.0,2.0,1431.0
2020-08-16 00:00:00,Delhi,India,2021-04-02 15:13:53,152580.0,4196.0,137561.0
2020-08-16 00:00:00,Goa,India,2021-04-02 15:13:53,11639.0,104.0,7775.0
2020-08-16 00:00:00,Gujarat,India,2021-04-02 15:13:53,78680.0,2785.0,61512.0
2020-08-16 00:00:00,Haryana,India,2021-04-02 15:13:53,47153.0,538.0,39601.0
2020-08-16 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,4156.0,19.0,2720.0
2020-08-16 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,28470.0,542.0,20943.0
2020-08-16 00:00:00,Jharkhand,India,2021-04-02 15:13:53,23055.0,244.0,14699.0
2020-08-16 00:00:00,Karnataka,India,2021-04-02 15:13:53,226966.0,3947.0,141491.0
2020-08-16 00:00:00,Kerala,India,2021-04-02 15:13:53,44415.0,156.0,28894.0
2020-08-16 00:00:00,Ladakh,India,2021-04-02 15:13:53,1948.0,14.0,1356.0
2020-08-16 00:00:00,Lakshadweep,India,2021-04-02 15:13:53,0.0,0.0,0.0
2020-08-16 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,45455.0,1105.0,34038.0
2020-08-16 00:00:00,Maharashtra,India,2021-04-02 15:13:53,595865.0,20037.0,417123.0
2020-08-16 00:00:00,Manipur,India,2021-04-02 15:13:53,4569.0,16.0,2632.0
2020-08-16 00:00:00,Meghalaya,India,2021-04-02 15:13:53,1374.0,6.0,675.0
2020-08-16 00:00:00,Mizoram,India,2021-04-02 15:13:53,789.0,0.0,371.0
2020-08-16 00:00:00,Nagaland,India,2021-04-02 15:13:53,3394.0,8.0,1422.0
2020-08-16 00:00:00,Odisha,India,2021-04-02 15:13:53,60050.0,343.0,42277.0
2020-08-16 00:00:00,Puducherry,India,2021-04-02 15:13:53,7732.0,110.0,4443.0
2020-08-16 00:00:00,Punjab,India,2021-04-02 15:13:53,31206.0,812.0,19431.0
2020-08-16 00:00:00,Rajasthan,India,2021-04-02 15:13:53,61296.0,876.0,46604.0
2020-08-16 00:00:00,Sikkim,India,2021-04-02 15:13:53,1167.0,1.0,673.0
2020-08-16 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,338055.0,5766.0,278270.0
2020-08-16 00:00:00,Telangana,India,2021-04-02 15:13:53,92255.0,703.0,70132.0
2020-08-16 00:00:00,Tripura,India,2021-04-02 15:13:53,7204.0,59.0,5286.0
2020-08-16 00:00:00,Unknown,India,2021-04-02 15:13:53,0.0,0.0,0.0
2020-08-16 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,154418.0,2449.0,100432.0
2020-08-16 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,12175.0,152.0,8100.0
2020-08-16 00:00:00,West Bengal,India,2021-04-02 15:13:53,116498.0,2428.0,86771.0
2020-08-17 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,2445.0,29.0,1325.0
2020-08-17 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,296609.0,2732.0,209100.0
2020-08-17 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,2741.0,5.0,1893.0
2020-08-17 00:00:00,Assam,India,2021-04-02 15:13:53,79667.0,197.0,56734.0
2020-08-17 00:00:00,Bihar,India,2021-04-02 15:13:53,106307.0,468.0,76452.0
2020-08-17 00:00:00,Chandigarh,India,2021-04-02 15:13:53,2216.0,30.0,1183.0
2020-08-17 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,16025.0,150.0,10598.0
2020-08-17 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,1908.0,2.0,1459.0
2020-08-17 00:00:00,Delhi,India,2021-04-02 15:13:53,153367.0,4214.0,138301.0
2020-08-17 00:00:00,Goa,India,2021-04-02 15:13:53,11994.0,111.0,8058.0
2020-08-17 00:00:00,Gujarat,India,2021-04-02 15:13:53,79710.0,2800.0,62595.0
2020-08-17 00:00:00,Haryana,India,2021-04-02 15:13:53,48040.0,550.0,40610.0
2020-08-17 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,4174.0,19.0,2834.0
2020-08-17 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,28892.0,548.0,21296.0
2020-08-17 00:00:00,Jharkhand,India,2021-04-02 15:13:53,23752.0,250.0,15051.0
2020-08-17 00:00:00,Karnataka,India,2021-04-02 15:13:53,233283.0,4062.0,148562.0
2020-08-17 00:00:00,Kerala,India,2021-04-02 15:13:53,46140.0,169.0,30025.0
